id,texto_sap,category,sub_category
400015305,"Hemos recibido una queja del cliente SOLPLAST relativa al I117TD, lotes CB-20334 y CB-20333.

El cliente nos informa de que el producto se apelmaza en las tolvas y deja residuos adheridos a las paredes de las mismas que tienen que eliminar. Asimismo los filtros del transporte neumático se atascan de una sustancia que bloquea la aspiración e impide el transporte del mismo.

Han enviado muestra de granza y de los residuos encontrados en los filtros y la tolva.
",Producto,Propiedades
400015311,"Los resultados de los análisis realizados por el cliente no coinciden con nuestra ficha técnica y certificado de análisis.
Los valores no son aptos para sus productos.
Se adjunta reclamación del cliente con la explicación completa. 
                                                                                                                                                                                                                                                                                                                            Los datos de IF medidos por el cliente van de 9,27 a 12,5 (fuera del rango de especificación. Asimismo, se queja también de geles en el producto.",Producto,Propiedades
400015318,"el PP020G3E que ha recibido, tiene un IF = 0,78 g/10’, mientras que en el certificado de análisis se especifica que el IF es de 0,9 g/10’. El lote es el CE-09505.",Producto,Propiedades
400015323,"El cliente nos informa de que no pueden coger los sacos con el manipulador automático, por lo que tienen que cogerlos y echarlos manualmente en la tolva de alimentación por parte de los maquinistas.Nos piden las causas del suceso y las medidas correctoras que vamos a tomar.",Envase,Inclinacion
400015326,"NO CONFORMIDAD DETECTADA:

Recibimos con fechas, 9 de Julio y 23 de Julio, el material arriba indicado, al pasar a fábrica para ser incorporados, detectamos que los dos lotes vienen con la granza totalmente apelmazada.
Debido a necesidades de producción se decide incorporar el aditivo a pesar del notable incremento en la mano de obra, ya que hay que ir rompiendo los terrones de granza de cada saco.

Una vez incorporado y durante la fabricación detectamos en uno de nuestros controles rutinarios que el film no tenía efecto antifog. El incidente fue causado por el apelmazamiento de la granza, que obstruyó el componente donde se estaba dosificando.

En el tiempo transcurrido desde el incidente hasta que fue detectado y solucionado, tuvimos que rechazar 2158Kg de producto terminado que fue a desecho, además, para prevenir, se decidió, ir pasando por un tamiz la granza mientras se desmenuzaban los terrones, lo que incrementó la mano de obra en 2 horas por cada 1000kg de aditivo.
Valoración económica:
2158 Kg desecho * 2,35 €/kg coste industrial = 5071,3 €",Producto,Propiedades
400015342,"el cliente se queja de la forma y color diferente del producto y de sus diferencia a la hora de ser tratado.
se adjuntan email con comunicacion detallada de la incidencia. (Ver en SAP. Servicios para Objeto)",Producto,Propiedades
400015343,el cliente se queja que le hemos entregado el camión con 1 saco roto. Envía fotos (adjunto). Ver en Servicios para Objeto de SAP.,Envase,Aspecto
400015344,El cliente se queja que hemos entregado el camión con 1 saco roto. Envía fotos (adjunto). Ver en Servicios para Objeto de SAP.,Envase,Aspecto
400015346,"El cliente ha encontrado contaminación en la granza y también en sus filtros
PA440, batch number is CK-23412.
Ver fotos adjuntas. (En Servicios para Objeto de SAP)
We complain about the same problem in November 2012.",Producto,Contaminacion
400015348,"El día 30/08/13 por la mañana se observa como el extrusor sufre una caída de presión, demandando por tanto más material para compensar las presiones. Se realizan las pertinentes maniobras por parte de los operadores de planta, pero no se restituyen las presiones, optándose por bajar la producción e investigar que pasaba. Tras descartarse problemas eléctricos del tipo: Fallos en el motor, fallos en los variadores, fallos en las resistencias de calentamiento del variador... se opta por revisar los dosificadores descubriéndose al examinarlos esta especie de maraña de fibra de plásticos muy finos, pero suficiente para tamizar los filtros de los dosificadores y por tanto evitando la caída de material en la cantidad demandada por la máquina.

Los camiones que presumiblemente han podido traer esas impurezas (24244679, 24244680 y 24244681)

Considera el cliente que las pérdidas de producción debidos a la menor velocidad de la línea asciende a 3600 kg de granza.
Nos pasan así mismo fotos del material encontrado y lo envían para posteriores investigaciones, ya que según el cliente necesariamente algo está pasando en el proceso productivo.",Producto,Contaminacion
400015353,"El cliente nos manda queja para un saco roto durante la descarga del albarán de referencia.
Se adjunta CMR con reservas del cliente.",Envase,Aspecto
400015361,"El técnico de Valsir que se dedica al PP010 y PP015 para la inyección nos informa que el lote de PP015 recibido (PP020G3EEXP2) presenta amarillamiento, el mismo problema del PP010X6E, lote CE10107 que recibieron y envía una muestra a ATD para analizarla y pregunta si en este lote y grado faltan aditivos.",Producto,Propiedades
400015362,"El técnico de Valsir que se dedica al PP010 y PP015 para la inyección nos informa que el lote de PP020G3E recibido presenta amarillamiento, el mismo problema del PP010X6E, lote CE10107 que recibieron y envía una muestra a ATD para analizarla y pregunta si en este lote y grado faltan aditivos.",Producto,Propiedades
400015363,El cliente se queja que le hemos entregado el camión con 2 sacos rotos. Quiere que se le abone esa cantidad y que pida a logística que evite ese tipo de recurrencia. Ha enviado fotos (adjunto).,Envase,Aspecto
400015368,Problemas de procesado,Producto,Propiedades
400015382,el lote CL-17412 de la entrega material PA441 está fuera de MFI y se ha entregado al cliente fuera de especificación,Producto,Propiedades
400015384,el cliente se ha quejado de que han recibido 6 sacos rotos. Estos sacos son de la parte más abajo de los pallets. Parece que están pinchados cuando cargan . Dicen que han perdido 150kg (6 sacos). Adjuntado el email de la queja con fotos. Ver en Servicios para Objeto de SAP.,Envase,Aspecto
400015390,"El cliente Polypipe ha recibido un saco de 4810 con granza grisácea en vez de blanca.
Esta materia se utiliza para hacer tubería de ventilación blanco, por eso con este color no se puede utilizar. Pueden meterlo en otra aplicación pero esta tubería tiene menor valor de precio de mercado por lo que intentan negociar un descuento.
El lote afectado es CH 55822. Van a mandar una muestra.",Producto,Propiedades
400015396,"Nos informa el técnico de Valsir que también el nuevo lote CE-10405 de PP010X6 resulta ser amarillo tanto como granel cuanto como los hilos después de las análisis al PLASTOMETRO. Además quieren saber el range de IF con la condición  ISO 1133 a 230°/2.16kg, porque para este material no está indicado. Habría que averiguar si también con este lote se han encontrado los mismo problema con los aditivos.
Se reciben muestras del material en ATD el día 24/09/2013",Producto,Propiedades
400015403,El cliente nos informa que ha recibido tres sacos de menos en el pedido de referencia y lo refleja en el albarán de recepción de mercancías. Solicita un abono por el importe de los tres sacos.,Suministro,Cantidad
400015404,"el cliente nos informa que ha llegado un camión sin estar sellado.
Además ,  estaba confirmado para entregar el 16/09, y se presentó el  12/09 según la información del cliente.
El cliente acceptó descargarlo antes. La descarga tuvo lugar el 13/09 de 13h15 a  15h30 (según CMR).
Ver documentos (FNC y CMR) del cliente en  adjunto (Ver en Sistemas para Objeto de SAP).",Envase,Etiquetado
400015410,"El cliente nos informa que han recibido algunos sacos rotos del PA443 lote CL-02531 el pasado día 27/08/2013, albaran 0024246623.
Adjuntan fotos. VER EN SERVICIOS PARA OBJETO DEL AVISO DE CALIDAD (SAP).
Según opinión del cliente se trata de daños existentes incluso ya antes de paletizar los sacos.
Quedan a la espera de nuestras indicaciones para evitar que vuelva a pasar.",Envase,Aspecto
400015412,"El cliente nos avisa de la contaminación del lote PA444. Tienen dificultad en cuanto al molido del producto porque han encontrado bolitas no soluble de Polietileno.
El lote afectado es el BL-21421. Los lotes que tiene en stock son de una unidad diferente.
Se ha pedido saco cerrado y muestra.",Producto,Contaminacion
400015417,"El cliente nos informa que el material recibido de los lotes CP04481 y CP05461 está dando problemas de roturas de bordes e inestabilidad en uno de los extremos por variación continua del necking.
El cliente solicita la retirada y reposición urgente de este material así como que se analicen las causas por las que estos lotes están generando esto problemas.",Producto,Propiedades
400015421,"El cliente nos avisa que ha recibido 4 sacos rotos de PA411.
Nos pide un abono de 166€ que corresponde a un abono sobre una cantidad de 100 Kg que no se puede usar.
Nos manda fotos y copia del CRM. VER FOTOGRAFÍAS EN SERVICIOS PARA OBJETO DE SAP",Envase,Aspecto
400015423,"Problema indicado por el cliente:

Fallos de Rigidez dieléctrica en chispómetros de Líneas Tandem.

El albarán 24254071 donde se enviaron los 1.000kg del grado TR210 cargó con el lote CB-51712. Esto ocurrió porque a la hora de tramitar el pedido se me olvidó indicar en textos 3 que cargará del lote que especificaba Piedad. Siento el error.

En este caso, sería posible retirar al cliente el palet que no les ha funcionado y aprovechando el transporte enviarle los 1.000kg con el lote correcto? Es decir el CE-58723",Producto,Propiedades
400015426,El cliente informa que han vuelto a recibir algunos sacos rotos del material. Solicita medidas correctivas urgentes para evitar la repetición de esta situación. VER FOTOGRAFÍAS EN SERVICIO PARA OBJETO DE SAP,Envase,Aspecto
400015431,"El cliente se queja de que del PA540 que últimamente le mandamos para inyectar salen las piezas muy blandas y se doblan. Según el mismo parece que el material tiene más contenido en AV del normal.

De este mismo lote recibió las siguientes entregas (24250767, 24246131 y  24241716).

Ya se ha enviado muestra a ATD.",Producto,Propiedades
400015432,"el cliente lamenta que en usar el producto pa439c para crear su compoun este crea puntitos al producto final durante la extrusion, envian muestra",Producto,Contaminacion
400015433,"El cliente nos avisa que su pedido de un pallet de PA444 tenía los sacos rotos en la base del pallet y que el pallet era inestable.
Primero, rechazó el palet, después de intercambios de emails con el comercial decide aceptar el palet pero tenemos que entregarlo a su almacén Ziegler (Francia-44).
El cliente nos manda fotos y CMR.",Envase,Inclinacion
400015435,"El cliente nos informa que han recibido algunos sacos rotos del PA443 lote CL-02531 el pasado día 27/08/2013, albaran 0024246623.
Adjuntan fotos.
Según opinión del cliente se trata de daños existentes incluso ya antes de paletizar los sacos.
Quedan a la espera de nuestras indicaciones para evitar que vuelva a pasar.",Envase,Aspecto
