id,codigo_cliente,material,texto_sap,analysis_de_causas,causa_raiz,category,sub_category
400015030,88414,['C35310GC'],El cliente se queja de haber recibido la cisterna con un día de antelación. Se queja también de no haber sido informado de una entrega con modo de envío intermodal y con una cantidad más elevada de lo normal. (Más información en Servicios para Objeto de SAP),,-1,Suministro,Cantidad
400015032,11480,['4810P7']," problemas que ha tenido en la utilizacion del 4810, precisamente con los siguientes lotes BT-559421 Y BP-51502.",,-1,Producto,Propiedades
400015036,12034,['TR210OC'],"El cliente en la descarga del camión ha verificado que uno de los octabines viene dañado.Se ha perdido material.
Adjunto email con fotografías.
Solicitan el cambio del octabin ya que el material ha rebosado el octabin y no ha venido suficientemente protegido.   (VER FOTOGRAFÍAS Y NOTA EN SERVICIOS PARA OBJETO)",,-1,Envase,Aspecto
400015039,90166,['PA441P7'],"El cliente ha encontrado en el lote recibido CB-02541 del PA441P7 (5.500 Kg/ posición 10) trozos de madera en el interior del saco y este problema les obliga a intervenir con un control sobre todo el material que les queda, antes de ponerlo disponible para la producción.
Este trabajo adicional les supone mayores costes, que una vez calculados, nos comunicarán.
Adjunto fotos del material recibido con los trozos de madera y el documento de no conformidad por parte del cliente. (Ver en Servicios para Objeto de SAP).",,-1,Producto,Contaminacion
400015055,82924,['KCN122P7'],"El cliente informa de fisuras encontradas en tubería del material KCN122 con material de 2008.

Problema notificado el 12/02/2013. (Ver información adicional en Servicios para Objeto)

Enviaron muestra a ATD",,-1,Producto,Propiedades
400015058,80235,"['PA570P7', 'CENTRO PROCEDENCIA:', '74 PUERTO DE VALENCIA']","El cliente ha vuelto a tener problemas con el PA 570. Mismo problema que el aviso 400014981.

Se han encontrado cuerdas dentro de los sacos lo que hace que resulte difícil utilizar su sistema de vaciado porque bloquea continuamente.

La única solución que encuentran es el vaciado manual lo que supondrá un gasto de dinero adicional.

Tal y como se ve en uno de los correos,todavía no se han analizado todos los lotes, nos mantendrán informados.

Adjunto correo del cliente con la explicación completa y fotografías

Los siguientes albaranes también están afectados.

24213417",['Poca rugosidad de línea de transporte desde silo mezclador a silo de envasado'],-1,Producto,Contaminacion
400015063,87215,['PA570P7'],"El cliente nos indica que al procesar el material PA570 de la entrega nº 24208336/ LOTE bv-27462 (si bien advierten que hay dos lotes más implicados; en total 48.125 kgs, siendo el albarán/ posición comunicados solo de 5.500 Kg), hay residuos o restos que les supone un problema al usar el material.
Han retenido el producto a la espera de respuesta urgente por nuestra parte.
Tienen muestras que nos podrán enviar cuando les confirmemos a la atención de quién las envían.
Adjunto la comunicación del cliente, con fotos de las hilazas y el documento de no conformidad. (VER EN SERVICIOS PARA OBJETO DE SAP)",['Poca rugosidad de línea de transporte desde silo mezclador a silo de envasado'],-1,Producto,Propiedades
400015065,84935,['PP044W3FP7'],"El cliente nos informa que al meter el PP044W3F, lote CB18201 de sacos en la tolva se detecta la presencia de polvo y de cabello de ángel.

El material de dicho lote abrange las siguientes entregas: 24216830 e 24216320.

En adjunto el correo del cliente y fotos. (VER EN SERVICIOS PARA OBJETO DE SAP)",,-1,Producto,Contaminacion
400015067,89087,['PA411P7'],"El cliente se queja una vez màs de unos granos negros y unas particulas blancas en el lote CB 23423 del PA411.
Pertuba la producción ya que tienen que cambiar los filtros.
Nos pasan primera estimación de gastos:
Mano de obra: 180 €
Filtro : 46 €
Perdida material : 240 €
Es decir 466 € / operación.
(Ver fotografías en Servcios para Objeto de SAP)
",['Entrada de granos negros y blancos por falta de tornillos en tapa de silo nauta de la unidad'],-1,Producto,Contaminacion
400015087,30048,['MB30NOC'],"El cliente nos informa que entre la documentación y el material entregado hay una diferencia de 1.100 kg (recibidos a menos).

Informa que en otras ocasiones nosotros les enviábamos el  peso de báscula, pero en esta ocasión no.

El conductor le comentó que solo le pesaron el bruto.

En adjunto el CRM enviado por el cliente.

La mercancia esta en nuestras instalaciones para su comprobación. (MÁS INFORMACIÓN EN SERVICIOS PARA OBJETO)",,-1,Suministro,Cantidad
400015090,89457,['PP044W3FGC'],"El cliente nos informa que está recibiendo de sus clientes reclamaciones sobre el desempeño de su película. Después de hacer la ""traceabilidad"" de las materias-primas utilizadas para la producción de éstas películas nos informa que se utilirazon los siguientes lotes:

BV-5190105, BV-5190103, BV-5260101, BV-5280103, BV-5190104, BV-5260102, BV-1630101, BV-11102, BV-14001.

Éstos son los lotes que en su momento presentaban problemas de olor intenso y que ya generaron reclamaciones.

El cliente alerta para la gravedad de la situación, dado que está perdiendo clientes y descredibilizando su consolidado nombre en el mercado de comercialización de BOPP.

Solicita nuestra mayor atención y cuidado a la esta situación, por lo que reclaman una respuesta en caracter de urgencia, debido a la gravedad de la misma.

Valoración económica: El cliente está valorando el impacto económico de la pérdida de los clientes.

En adjunto la reclmación oficial del cliente, en portugués. (Ver más información en Servicios para Objeto).",,-1,Producto,Propiedades
400015091,89476,['PA440CP7'],"Texto del cliente Univar:
Another complaint about PA440. LOT: 25411 T3
The customer is a sheet film manufacturer, the granules goes out from the extruder without melting = El cliente se queja de granulos que no se detirren",,-1,Producto,Propiedades
400015092,89476,['PA442P7'],"El cliente informa que ha encontrado 1 saco de PA411 en un palet de PA442.

No sabe si se trata del pedido 13802777 o del 13805943, no tiene manera de saberlo a estas alturas.",,-1,Suministro,Carga erronea
400015097,83827,['PA443P7'],"„según el cliente han recibido material con MFI fuera de rango y no pueden producir con el material. Tienen como 22to bloqueadas en la producción que no pueden usar, El cliente ha sacado esta conclusión ya que ha habido problemas de calidad y el cliente ha medido el MFI”",,-1,Producto,Propiedades
400015105,20893,['6006LGC'],"El cliente informa que durante un control de mantenimiento programado se detecta en los imanes de las máquinas 4 pelet con partícula férrica en su interior.

Según el mismo, se realizó ejercicio de trazabilidad que les apuntó los lotes CA-5552001, CA-5562001 y D-59404 (24214825, 24217024 y 24218415.

En adjunto, fotos y la reclamación oficial del cliente. (Ver en Servicios para Objeto)",,-1,Producto,Contaminacion
400015106,20893,['6006LGC'],"El cliente nos informa que:

La granza es más opaca y brillante que lo habitual.

En adjunto, foto de granza natural (encima) y de granza reclamada (debajo).",,-1,Producto,Propiedades
400015107,10302,['PP030G1EP7'],"De: Juan Ruiz [mailto:jm.ruiz@cyklop.es] 
Enviado el: martes, 07 de mayo de 2013 11:02
Para: ZORRILLA SERRA, ENRIQUE
Asunto: Problemas con PP030 recibido

Buen dia Enrique

Anoche sobre las 12 nos llego el trailer con el PP030, solo tuvimos que parar 5 horas, nos vinieron 16 palets del lote CD-08303 (1.98 Mfi) y 1 solo del CD-08101 (1.73 Mfi), eso es una putada para nosotros si la nueva serie que compremos no nos coincide, porque esa diferencia tan grande nos hace variar todas las medidas y al final son 50-100 kilos de merma, eso es una anotacion que en su dia con Cristina habia hablado y habia pasado nota para que no nos enviaran esos lotes que no fueran minimo 4-5 palets para que el cambio fuese mas amortizable. Pero el problema no ha venido ahí, si no que con el lote CD-08002 (1.95 Mfi) que estabamos trabajando hasta que paramos, no teniamos ningun problema en fabricación y estabamos haciendo un tipo de fleje transparente, lo cual hacia que fuese 100% Material virgen, sin colorantes ni aditivos ni recuperados, pero fue poner este lote CD_08303 y me llamaron a las 2 de la mañana (aun estaba despierto¡¡¡), para decirme que el fleje se rajaba longitudinalmente, te mando una muestra de lo que sucedia, tocaron temperaturas y no mejoraba, despues de dos horas tirando material y probando incluso con un poco de PP031 que me quedaba como aditivo a un 6% para ver si se unia y tampoco lo solucionaron, bajo la velocidad de la maquina un 25% y en vez de trabajar a 120 mts como estabamos con el otro lote mas o menos estamos acabando la partida que tenia que hacer de 20 palets pero con 90 mts/minuto, perdere en hacer todo el pedido unas 10 horas de produccion, pero no entiendo el motivo. Cuando pasemos a poner carbonato, colorante y recuperado seguro que no da ningun problema. Total que estoy contentisimo con Repsol, mal pagamos, pero fiesta el 02/05 en Madrid, fiesta el 03/05 en Puertollano y fiesta el 01/05 Nacional y nosotros trabajando todos los dias, para al final tener que parar 5 horas y perder otras 10 por culpa el material

saludos
(Ver más información en Servicios para Objeto de SAP)",,-1,Producto,Propiedades
400015112,20893,['6006LGC'],"El cliente nos informa que las botellas fabricadas aparentan tener algun tipo de contaminación.

Según sus palabras:

""Hoy hemos detectado en nuestras botellas virgen contaminaciones de requemados y infundidos son menos apreciables que en el blanco pero te paso unas fotos para que veas. Es posible que estas contaminaciones lleven el mismo que las otras pero no habíamos detectado aún.

Hemos vaciado la parte de abajo del silo 6 de materia prima que ha sido donde empezó el problema para validar la MP, lo que hemos visto es una diferencia muy grande el tamaño de la granza.""

En adjunto fotos enviadas por el cliente (VER EN SERVICIOS PARA OBJETO)",,-1,Producto,Contaminacion
400015115,83827,['PA538P7'],Cliente tienen 9 palets mas 3to del PA538 que no pueden usar ya que el polvo y cabellos de angel atascan los filtos,['Poca rugosidad de línea de transporte desde silo mezclador a silo de envasado'],-1,Producto,Contaminacion
400015116,83827,['PA410P7'],Entregas vienen incompletas o los palets vienen incompletos. Esto ha pasado en varios casos. Se adjunta documento con los albaranes en los que ha llegado menos de lo solicitado y en los que han llegado palets incompletos. Tambien ha ocurrido ya en otros albaranes a parte de los de la lista. El cliente quiere saber el porque se les envia palets incompletos,,-1,Suministro,Cantidad
400015120,20893,['6006LGC'],"El cliente nos informa que las botellas fabricadas aparentan tener algun tipo de contaminación.

Según sus palabras:

""Hoy hemos detectado en nuestras botellas virgen contaminaciones de requemados y infundidos son menos apreciables que en el blanco pero te paso unas fotos para que veas. Es posible que estas contaminaciones lleven el mismo que las otras pero no habíamos detectado aún.

Hemos vaciado la parte de abajo del silo 6 de materia prima que ha sido donde empezó el problema para validar la MP, lo que hemos visto es una diferencia muy grande el tamaño de la granza.""

En adjunto fotos enviadas por el cliente (VER EN SERVICIOS PARA OBJETO)",,-1,Producto,Contaminacion
400015121,12165,['TR210P7'],"El cliente ha recibido una entrega TR-210 y en la descarga vieron un palet defectuoso, ya que tenía los tacos rotos. Durante la descarga de dicho palet se rompieron 3 sacos de producto.

solicitan el abono de la mercancía perdida (75 kg) y la mejora del embalaje en próximos envíos.

Adjunto albarán y email con fotografías.",,-1,Envase,Aspecto
